"state","fuel","generator_cea","node","gen_capacity","voltage","region","vom","var_cost","heat_rate","fuel_price","owner_type","generator_posoco","type","zones_gp"
"ANDHRA PRADESH","SUBCRITICAL-COAL","GEN_514090_MENAK-OA_400_2","514090_MENAK-OA_400",150,400,"SR",2033,2604,11.43,50,"ANDHRA PRADESH State or Private","GEN_414026_MNAKSHI_400_2","coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUBCRITICAL-COAL","GEN_514090_MENAK-OA_400_3","514090_MENAK-OA_400",350,400,"SR",2033,2604,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUBCRITICAL-COAL","GEN_514090_MENAK-OA_400_4","514090_MENAK-OA_400",350,400,"SR",2033,2604,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUBCRITICAL-COAL","GEN_514098_HINDJ-OA_400_1","514098_HINDJ-OA_400",525,400,"SR",1397,1968,11.43,50,"ANDHRA PRADESH State or Private","GEN_414027_HINDUJA_400_1","coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUBCRITICAL-COAL","GEN_514098_HINDJ-OA_400_2","514098_HINDJ-OA_400",525,400,"SR",1397,1968,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514018_TPCIL4_400_1","514018_TPCIL4_400",660,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private","GEN_414034_THPTECH_400_1","coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514027_KRISH-AP_400_1","514027_KRISH-AP_400",800,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private","GEN_414030_SDSTPS_400_1","coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514094_NCCPPL_400_1","514094_NCCPPL_400",660,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514094_NCCPPL_400_2","514094_NCCPPL_400",660,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514401_PUDIMADAKA4_400_1","514401_PUDIMADAKA4_400",1000,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ANDHRA PRADESH","SUPERCRITICAL-COAL","GEN_514401_PUDIMADAKA4_400_2","514401_PUDIMADAKA4_400",1000,400,"SR",1916,2487,11.43,50,"ANDHRA PRADESH State or Private",NA,"coal","Andhra_Pradesh"
"ASSAM","CCGT-GAS","GEN_211460_NTPS1_132_5","211460_NTPS1_132",24,132,"NER",2082,3540,7.29,200,"ASSAM State or Private","GEN_521059_NTPS1_132_5","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_1","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_1","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_2","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_2","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_3","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_3","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_4","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_4","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_5","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_5","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_6","212001_AGBPP2-AS_220",33.5,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_6","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_7","212001_AGBPP2-AS_220",30,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_7","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_8","212001_AGBPP2-AS_220",30,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_8","gas_ccgt","Assam"
"ASSAM","CCGT-GAS","GEN_212001_AGBPP2-AS_220_9","212001_AGBPP2-AS_220",30,220,"NER",2701,4159,7.29,200,"ASSAM Central","GEN_522014_AGBPP2_220_9","gas_ccgt","Assam"
"ASSAM","CT-GAS","GEN_211350_PAILAPOL1_132_1","211350_PAILAPOL1_132",5.3,132,"NER",2841,5055,11.07,200,"ASSAM State or Private","GEN_521041_PALAPOL1_132_1","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_1","211450_LTPS1_132",15,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_1","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_2","211450_LTPS1_132",15,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_2","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_3","211450_LTPS1_132",15,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_3","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_4","211450_LTPS1_132",15,132,"NER",2608,4822,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_4","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_5","211450_LTPS1_132",20,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_5","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_6","211450_LTPS1_132",20,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_6","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211450_LTPS1_132_7","211450_LTPS1_132",20,132,"NER",1555,3769,11.07,200,"ASSAM State or Private","GEN_521058_LTPS1_132_7","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211460_NTPS1_132_1","211460_NTPS1_132",20,132,"NER",1325,3539,11.07,200,"ASSAM State or Private","GEN_521059_NTPS1_132_1","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211460_NTPS1_132_2","211460_NTPS1_132",21,132,"NER",1325,3539,11.07,200,"ASSAM State or Private","GEN_521059_NTPS1_132_2","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211460_NTPS1_132_3","211460_NTPS1_132",21,132,"NER",1325,3539,11.07,200,"ASSAM State or Private","GEN_521059_NTPS1_132_3","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211460_NTPS1_132_4","211460_NTPS1_132",15,132,"NER",1325,3539,11.07,200,"ASSAM State or Private","GEN_521059_NTPS1_132_4","gas_ct","Assam"
"ASSAM","CT-GAS","GEN_211460_NTPS1_132_6","211460_NTPS1_132",22,132,"NER",1325,3539,11.07,200,"ASSAM State or Private","GEN_521059_NTPS1_132_6","gas_ct","Assam"
"ASSAM","SUBCRITICAL-COAL","GEN_214051_BTPS4_400_1","214051_BTPS4_400",250,400,"NER",2428,2999,11.43,50,"ASSAM Central","GEN_524002_BTPS-NT4_400_1","coal","Assam"
"ASSAM","SUBCRITICAL-COAL","GEN_214051_BTPS4_400_2","214051_BTPS4_400",250,400,"NER",2428,2999,11.43,50,"ASSAM Central","GEN_524002_BTPS-NT4_400_2","coal","Assam"
"ASSAM","SUBCRITICAL-OIL","GEN_211350_PAILAPOL1_132_2","211350_PAILAPOL1_132",5.3,132,"NER",4809,5055,12.3,20,"ASSAM State or Private","GEN_521041_PALAPOL1_132_2","other","Assam"
"ASSAM","WHR","GEN_211450_LTPS1_132_8","211450_LTPS1_132",37.5,132,"NER",3770,3770,NA,0,"ASSAM State or Private","GEN_521058_LTPS1_132_8","other","Assam"
"BIHAR","SUBCRITICAL-COAL","GEN_410001_KAHALG_15.75_1","410001_KAHALG_15.75",210,15.75,"ER",1864,2435,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_410001_KAHALG_15.75_2","410001_KAHALG_15.75",210,15.75,"ER",1864,2435,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_411025_BARAUNI_132_1","411025_BARAUNI_132",110,132,"ER",2258,2829,11.43,50,"BIHAR State or Private","GEN_211002_BARAUNI_132_6","coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_411025_BARAUNI_132_2","411025_BARAUNI_132",110,132,"ER",2258,2829,11.43,50,"BIHAR State or Private","GEN_211002_BARAUNI_132_7","coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_412001_KANTI_220_1","412001_KANTI_220",195,220,"ER",1864,2435,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_412025_BARAUNI_220_1","412025_BARAUNI_220",250,220,"ER",1864,2435,11.43,50,"BIHAR State or Private",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_412025_BARAUNI_220_2","412025_BARAUNI_220",250,220,"ER",1864,2435,11.43,50,"BIHAR State or Private",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_414010_KAHALGAON-B_400_1","414010_KAHALGAON-B_400",500,400,"ER",1864,2435,11.43,50,"BIHAR Central","GEN_214001_KHALGAON4_400_5","coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_414010_KAHALGAON-B_400_2","414010_KAHALGAON-B_400",500,400,"ER",1864,2435,11.43,50,"BIHAR Central","GEN_214001_KHALGAON4_400_6","coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_414010_KAHALGAON-B_400_3","414010_KAHALGAON-B_400",500,400,"ER",1864,2435,11.43,50,"BIHAR Central","GEN_214001_KHALGAON4_400_7","coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_414020_NABINAGAR-I_400_1","414020_NABINAGAR-I_400",500,400,"ER",1864,2435,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUBCRITICAL-COAL","GEN_414020_NABINAGAR-I_400_2","414020_NABINAGAR-I_400",500,400,"ER",1864,2435,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414031_NABINAGAR-II_400_1","414031_NABINAGAR-II_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414031_NABINAGAR-II_400_2","414031_NABINAGAR-II_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414031_NABINAGAR-II_400_3","414031_NABINAGAR-II_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414052_BARH-I_400_1","414052_BARH-I_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central","GEN_214008_BARH_400_1","coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414052_BARH-I_400_2","414052_BARH-I_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414052_BARH-I_400_3","414052_BARH-I_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414102_BARH-II_400_4","414102_BARH-II_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"BIHAR","SUPERCRITICAL-COAL","GEN_414102_BARH-II_400_5","414102_BARH-II_400",660,400,"ER",3826,4397,11.43,50,"BIHAR Central",NA,"coal","Bihar"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311044_BAGRANG_132_1","311044_BAGRANG_132",16,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351044_BAGRANG_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311057_MAHA-CL_132_1","311057_MAHA-CL_132",10.8,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351057_MAHA-CL_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311085_JAGDMBA_132_1","311085_JAGDMBA_132",25,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351085_JAGDMBA_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311086_GODVRI-P_132_1","311086_GODVRI-P_132",55,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351086_GODVRI-P_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311088_NAKODA_132_1","311088_NAKODA_132",18,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351088_NAKODA_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311089_SHARD-EN_132_1","311089_SHARD-EN_132",62,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351089_SHARD-EN_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311092_HIRA-PL_132_1","311092_HIRA-PL_132",20,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351092_HIRA-PL_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311092_HIRA-PL_132_2","311092_HIRA-PL_132",8,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351092_HIRA-PL_132_2","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311092_HIRA-PL_132_3","311092_HIRA-PL_132",20,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351092_HIRA-PL_132_3","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311093_BAJRNG-P_132_1","311093_BAJRNG-P_132",26,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351093_BAJRNG-P_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311096_CSPL_132_1","311096_CSPL_132",30,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351096_CSPL_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311097_PIL_132_1","311097_PIL_132",65,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351097_PIL_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311103_MSP-STL_132_1","311103_MSP-STL_132",24,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351103_MSP-STL_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311105_RL-I-LTD_132_1","311105_RL-I-LTD_132",12,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351105_RL-I-LTD_132_1","other","Chhattishgarh"
"CHHATTISGARH","COGENERATION-BAGASSE","GEN_311114_SALASAR_132_1","311114_SALASAR_132",70,132,"WR",4868,4868,12.3,0,"CHHATTISGARH State or Private","GEN_351114_SALASAR_132_1","other","Chhattishgarh"
"CHHATTISGARH","DIESEL","GEN_311014_SILTARA_132_1","311014_SILTARA_132",14,132,"WR",462,5054,11.48,400,"CHHATTISGARH State or Private","GEN_351014_SILTARA_132_1","diesel","Chhattishgarh"
"CHHATTISGARH","DIESEL","GEN_311034_KVK_132_1","311034_KVK_132",15,132,"WR",462,5054,11.48,400,"CHHATTISGARH State or Private","GEN_351034_KVK_132_1","diesel","Chhattishgarh"
"CHHATTISGARH","DIESEL","GEN_311087_VANDANA_132_1","311087_VANDANA_132",41,132,"WR",462,5054,11.48,400,"CHHATTISGARH State or Private","GEN_351087_VANDANA_132_1","diesel","Chhattishgarh"
"CHHATTISGARH","DIESEL","GEN_312011_SILTARA_220_1","312011_SILTARA_220",30,220,"WR",462,5054,11.48,400,"CHHATTISGARH State or Private","GEN_352006_SILTARA_220_1","diesel","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311012_RAIGARH_132_1","311012_RAIGARH_132",24,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351012_RAIGARH_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311012_RAIGARH_132_2","311012_RAIGARH_132",15,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351012_RAIGARH_132_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311035_ARASMETA_132_1","311035_ARASMETA_132",50,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351035_ARASMETA_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311041_MONNET_R_132_1","311041_MONNET_R_132",90,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351041_MONNET_R_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311084_SKS_132_1","311084_SKS_132",85,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351084_SKS_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311095_ARYAN-CL_132_1","311095_ARYAN-CL_132",30,132,"WR",18,589,11.43,50,"CHHATTISGARH State or Private","GEN_351095_ARYAN-CL_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311113_MONNET-M_132_1","311113_MONNET-M_132",52,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351113_MONNET-M_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311115_SPECTRUM-CL_132_1","311115_SPECTRUM-CL_132",50,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351119_SPECTRUM-CL_132_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_311115_SPECTRUM-CL_132_2","311115_SPECTRUM-CL_132",50,132,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_351119_SPECTRUM-CL_132_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_1","312001_KORBE2_220",50,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_2","312001_KORBE2_220",50,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_3","312001_KORBE2_220",50,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_3","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_4","312001_KORBE2_220",50,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_4","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_5","312001_KORBE2_220",120,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_5","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312001_KORBE2_220_6","312001_KORBE2_220",120,220,"WR",1928,2499,11.43,50,"CHHATTISGARH State or Private","GEN_352005_KORBE2_220_6","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312003_KORBW2_220_1","312003_KORBW2_220",210,220,"WR",1218,1789,11.43,50,"CHHATTISGARH State or Private","GEN_352004_KORBW2_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312003_KORBW2_220_2","312003_KORBW2_220",210,220,"WR",1218,1789,11.43,50,"CHHATTISGARH State or Private","GEN_352004_KORBW2_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312013_JINB2-2_220_4","312013_JINB2-2_220",250,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352031_JINB2-2_220_4","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312014_KORBAEXT_220_1","312014_KORBAEXT_220",250,220,"WR",2368,2939,11.43,50,"CHHATTISGARH State or Private","GEN_352011_KORBAEXT_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312014_KORBAEXT_220_2","312014_KORBAEXT_220",250,220,"WR",2368,2939,11.43,50,"CHHATTISGARH State or Private","GEN_352011_KORBAEXT_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312019_BALCO2_220_1","312019_BALCO2_220",67.5,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352032_BALCO2_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312019_BALCO2_220_2","312019_BALCO2_220",67.5,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352032_BALCO2_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312019_BALCO2_220_3","312019_BALCO2_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352032_BALCO2_220_3","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312019_BALCO2_220_4","312019_BALCO2_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352032_BALCO2_220_4","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312020_JSPCL2_220_1","312020_JSPCL2_220",374,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352035_JSPCL2_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312032_BALCO_220_1","312032_BALCO_220",270,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352026_BALCO_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312035_DCPP_JS_220_1","312035_DCPP_JS_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352033_DCPP_JS_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312035_DCPP_JS_220_2","312035_DCPP_JS_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352033_DCPP_JS_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312036_DCPP_JS_220_1","312036_DCPP_JS_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352033_DCPP_JS_220_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_312036_DCPP_JS_220_2","312036_DCPP_JS_220",135,220,"WR",1186,1757,11.43,50,"CHHATTISGARH State or Private","GEN_352033_DCPP_JS_220_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_1","314001_KNTPC4_400",200,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_2","314001_KNTPC4_400",200,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_3","314001_KNTPC4_400",200,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_3","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_4","314001_KNTPC4_400",500,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_4","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_5","314001_KNTPC4_400",500,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_5","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_6","314001_KNTPC4_400",500,400,"WR",528,1099,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_6","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314001_KNTPC4_400_7","314001_KNTPC4_400",500,400,"WR",508,1079,11.43,50,"CHHATTISGARH Central","GEN_354017_KORBA-NTPC_400_7","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314003_KORBW4_400_3","314003_KORBW4_400",210,400,"WR",1218,1789,11.43,50,"CHHATTISGARH State or Private","GEN_354002_KORBA-WEST_400_3","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314003_KORBW4_400_4","314003_KORBW4_400",210,400,"WR",1218,1789,11.43,50,"CHHATTISGARH State or Private","GEN_354002_KORBA-WEST_400_4","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314003_KORBW4_400_5","314003_KORBW4_400",500,400,"WR",1218,1789,11.43,50,"CHHATTISGARH State or Private","GEN_354002_KORBA-WEST_400_5","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314007_NSPCL4_400_1","314007_NSPCL4_400",250,400,"WR",1186,1757,11.43,50,"CHHATTISGARH Central","GEN_354023_NSPCL4_400_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314007_NSPCL4_400_2","314007_NSPCL4_400",250,400,"WR",1186,1757,11.43,50,"CHHATTISGARH Central","GEN_354023_NSPCL4_400_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314009_KSKMAHNADI_400_1","314009_KSKMAHNADI_400",600,400,"WR",1289,1860,11.43,50,"CHHATTISGARH State or Private","GEN_354018_KSK-MAHNADI_400_1","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314009_KSKMAHNADI_400_2","314009_KSKMAHNADI_400",600,400,"WR",1289,1860,11.43,50,"CHHATTISGARH State or Private","GEN_354018_KSK-MAHNADI_400_2","coal","Chhattishgarh"
"CHHATTISGARH","SUBCRITICAL-COAL","GEN_314009_KSKMAHNADI_400_3","314009_KSKMAHNADI_400",600,400,"WR",1289,1860,11.43,50,"CHHATTISGARH State or Private",NA,"coal","Chhattishgarh"
