Line,Node From,Node To,Type,Voltage.From,Voltage.To,Max Flow,Min Flow,ratingA,ratingB,ratingC,Resistance,Reactance,Status,Length,Units
421011_421049_1_CKT,421011_CHADRTTA_132,421049_RCIKABAG_132,AC,132,132,47,-47,47,84,92,0.0135,0.0351,1,NA,1
421011_421065_1_CKT,421011_CHADRTTA_132,421065_SIVRALLY_132,AC,132,132,47,-47,47,84,92,0.0106,0.0347,1,NA,1
421011_421073_1_CKT,421011_CHADRTTA_132,421073_IMLIBUN_132,AC,132,132,47,-47,47,84,92,0.0166,0.0534,1,NA,1
421011_421148_1_CKT,421011_CHADRTTA_132,421148_SHASHBAD_132,AC,132,132,47,-47,47,84,92,0.0183,0.0436,1,NA,1
421011_421160_1_CKT,421011_CHADRTTA_132,421160_HAIHNGAR_132,AC,132,132,47,-47,47,84,92,0.013,0.039,1,NA,1
421013_421019_1_CKT,421013_ERRGADDA_132,421019_JUBEELLS_132,AC,132,132,47,-47,47,84,92,0.0027,0.009,1,NA,1
421013_421088_1_CKT,421013_ERRGADDA_132,421088_GACIBWLI_132,AC,132,132,47,-47,47,84,92,0.0096,0.0311,1,NA,1
421013_421102_1_CKT,421013_ERRGADDA_132,421102_SANTHGAR_132,AC,132,132,47,-47,47,84,92,0.0032,0.0058,1,NA,1
421013_421122_1_CKT,421013_ERRGADDA_132,421122_HUSAIGAR_132,AC,132,132,47,-47,47,84,92,0.0029,0.0095,1,NA,1
421013_421133_1_CKT,421013_ERRGADDA_132,421133_MADAPUR_132,AC,132,132,47,-47,47,84,92,0.0049,0.0157,1,NA,1
421013_421139_1_CKT,421013_ERRGADDA_132,421139_IDPL_132,AC,132,132,47,-47,47,84,92,0.0072,0.0115,1,NA,1
421014_421068_1_CKT,421014_GADWAL_132,421068_WANPATHY_132,AC,132,132,47,-47,47,84,92,0.0363,0.0944,1,NA,1
421014_421068_2_CKT,421014_GADWAL_132,421068_WANPATHY_132,AC,132,132,47,-47,47,84,92,0.0363,0.0944,1,NA,1
421015_421073_1_CKT,421015_GHANAPUR_132,421073_IMLIBUN_132,AC,132,132,47,-47,47,84,92,0.017,0.0443,1,NA,1
421016_421059_1_CKT,421016_GAJWEL_132,421059_SIDDIPET_132,AC,132,132,47,-47,47,84,92,0.0336,0.0862,1,NA,1
421016_421100_1_CKT,421016_GAJWEL_132,421100_GAJWEL1_132,AC,132,132,47,-47,47,84,92,0.0155,0.0413,1,NA,1
421016_421127_1_CKT,421016_GAJWEL_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,0.0297,0.076,1,NA,1
421017_421030_1_CKT,421017_HUSNABAD_132,421030_DURSHED_132,AC,132,132,47,-47,47,84,92,0.0313,0.0814,1,NA,1
421017_421125_1_CKT,421017_HUSNABAD_132,421125_HUZRABAD_132,AC,132,132,47,-47,47,84,92,0.0191,0.0495,1,NA,1
421017_421125_2_CKT,421017_HUSNABAD_132,421125_HUZRABAD_132,AC,132,132,47,-47,47,84,92,0.0191,0.0495,1,NA,1
421017_421141_1_CKT,421017_HUSNABAD_132,421141_MANKODUR_132,AC,132,132,47,-47,47,84,92,0.0243,0.0633,1,NA,1
421018_421160_1_CKT,421018_IBRHINAM_132,421160_HAIHNGAR_132,AC,132,132,47,-47,47,84,92,0.0123,0.0384,1,NA,1
421020_421051_1_CKT,421020_JAGTYALA_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0659,0.1715,1,NA,1
421020_421134_1_CKT,421020_JAGTYALA_132,421134_JAGTYAL1_132,AC,132,132,47,-47,47,84,92,0.0142,0.0369,1,NA,1
421021_421070_1_CKT,421021_JAMIKNTA_132,421070_WARANGAL_132,AC,132,132,47,-47,47,84,92,0.0314,0.0822,1,NA,1
421022_421051_1_CKT,421022_KESRANTS_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0095,0.0249,1,NA,1
421023_421107_1_CKT,421023_KALAKTHY_132,421107_NAGRKOOL_132,AC,132,132,47,-47,47,84,92,0.0132,0.0345,1,NA,1
421023_421107_2_CKT,421023_KALAKTHY_132,421107_NAGRKOOL_132,AC,132,132,47,-47,47,84,92,0.0132,0.0345,1,NA,1
421023_421136_1_CKT,421023_KALAKTHY_132,421136_ACHAMPET_132,AC,132,132,47,-47,47,84,92,0.0327,0.0852,1,NA,1
421023_421137_1_CKT,421023_KALAKTHY_132,421137_AMANGAL_132,AC,132,132,47,-47,47,84,92,0.0172,0.0447,1,NA,1
421024_421144_1_CKT,421024_K.MPLLI_132,421144_KODNDPUR_132,AC,132,132,47,-47,47,84,92,0.0145,0.048,1,NA,1
421024_421144_2_CKT,421024_K.MPLLI_132,421144_KODNDPUR_132,AC,132,132,47,-47,47,84,92,0.0145,0.048,1,NA,1
421024_421145_1_CKT,421024_K.MPLLI_132,421145_NASRLLLI_132,AC,132,132,47,-47,47,84,92,0.0144,0.0465,1,NA,1
421024_421187_1_CKT,421024_K.MPLLI_132,421187_KONAMLI1_132,AC,132,132,47,-47,47,84,92,0.0068,0.018,1,NA,1
421024_421187_2_CKT,421024_K.MPLLI_132,421187_KONAMLI1_132,AC,132,132,47,-47,47,84,92,0.0068,0.018,1,NA,1
421025_421105_1_CKT,421025_KHAMMAM_132,421105_KUSMACHI_132,AC,132,132,47,-47,47,84,92,0.03,0.078,1,NA,1
421025_421106_1_CKT,421025_KHAMMAM_132,421106_KHAMMAM_132,AC,132,132,47,-47,47,84,92,0.0013,0.0033,1,NA,1
421025_421106_2_CKT,421025_KHAMMAM_132,421106_KHAMMAM_132,AC,132,132,47,-47,47,84,92,0.0013,0.0033,1,NA,1
421025_421189_1_CKT,421025_KHAMMAM_132,421189_KOTAGRLY_132,AC,132,132,47,-47,47,84,92,0.0476,0.1267,1,NA,1
421026_421037_1_CKT,421026_KAMLAPUR_132,421037_MANUGURU_132,AC,132,132,47,-47,47,84,92,0.0496,0.1291,1,NA,1
421026_421037_2_CKT,421026_KAMLAPUR_132,421037_MANUGURU_132,AC,132,132,47,-47,47,84,92,0.0496,0.1291,1,NA,1
421026_421124_1_CKT,421026_KAMLAPUR_132,421124_MANTHINI_132,AC,132,132,47,-47,47,84,92,0.1209,0.3146,1,NA,1
421027_421077_1_CKT,421027_KAMREDDY_132,421077_DICPALLY_132,AC,132,132,47,-47,47,84,92,0.0323,0.084,1,NA,1
421027_421077_2_CKT,421027_KAMREDDY_132,421077_DICPALLY_132,AC,132,132,47,-47,47,84,92,0.0323,0.084,1,NA,1
421027_421101_1_CKT,421027_KAMREDDY_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0407,0.1059,1,NA,1
421027_421115_1_CKT,421027_KAMREDDY_132,421115_DOMKONDA_132,AC,132,132,47,-47,47,84,92,0.021,0.0548,1,NA,1
421027_421162_1_CKT,421027_KAMREDDY_132,421162_LINAMPET_132,AC,132,132,47,-47,47,84,92,0.0219,0.0568,1,NA,1
421027_421188_1_CKT,421027_KAMREDDY_132,421188_KAMREDY1_132,AC,132,132,47,-47,47,84,92,0.0165,0.0438,1,NA,1
421028_421048_1_CKT,421028_KANDI_132,421048_PEDDAPUR_132,AC,132,132,47,-47,47,84,92,0.0092,0.0241,1,NA,1
421028_421056_1_CKT,421028_KANDI_132,421056_SADSIPET_132,AC,132,132,47,-47,47,84,92,0.0161,0.0428,1,NA,1
421028_421071_1_CKT,421028_KANDI_132,421071_YEDUMRAM_132,AC,132,132,47,-47,47,84,92,0.007,0.0178,1,NA,1
421028_421071_2_CKT,421028_KANDI_132,421071_YEDUMRAM_132,AC,132,132,47,-47,47,84,92,0.007,0.0178,1,NA,1
421028_421117_1_CKT,421028_KANDI_132,421117_PASMYRAM_132,AC,132,132,47,-47,47,84,92,0.0084,0.0219,1,NA,1
421029_421148_1_CKT,421029_KOTHUR_132,421148_SHASHBAD_132,AC,132,132,47,-47,47,84,92,0.0216,0.0513,1,NA,1
421029_421179_1_CKT,421029_KOTHUR_132,421179_SHANAGAR_132,AC,132,132,47,-47,47,84,92,0.0195,0.0481,1,NA,1
421030_421051_1_CKT,421030_DURSHED_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0405,0.1029,1,NA,1
421030_421051_2_CKT,421030_DURSHED_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0405,0.1029,1,NA,1
421030_421063_1_CKT,421030_DURSHED_132,421063_SIRCILLA_132,AC,132,132,47,-47,47,84,92,0.0434,0.11,1,NA,1
421030_421097_1_CKT,421030_DURSHED_132,421097_KARMNGAR_132,AC,132,132,47,-47,47,84,92,0.0091,0.0242,1,NA,1
421030_421112_1_CKT,421030_DURSHED_132,421112_SULANBAD_132,AC,132,132,47,-47,47,84,92,0.0231,0.0603,1,NA,1
421030_421126_1_CKT,421030_DURSHED_132,421126_MALLARAM_132,AC,132,132,47,-47,47,84,92,0.0393,0.1021,1,NA,1
421030_421132_1_CKT,421030_DURSHED_132,421132_ELLNTNTA_132,AC,132,132,47,-47,47,84,92,0.0354,0.0921,1,NA,1
421030_421141_1_CKT,421030_DURSHED_132,421141_MANKODUR_132,AC,132,132,47,-47,47,84,92,0.0091,0.0237,1,NA,1
421030_421146_1_CKT,421030_DURSHED_132,421146_SHAIGRAM_132,AC,132,132,47,-47,47,84,92,0.0487,0.1268,1,NA,1
421031_421041_1_CKT,421031_KOTAGDEM_132,421041_NEKKONDA_132,AC,132,132,47,-47,47,84,92,0.0901,0.2395,1,NA,1
421031_421062_1_CKT,421031_KOTAGDEM_132,421062_STRMPTNM_132,AC,132,132,47,-47,47,84,92,0.0039,0.0104,1,NA,1
421033_421084_1_CKT,421033_MAHBOGAR_132,421084_BHOTHPUR_132,AC,132,132,47,-47,47,84,92,0.0038,0.0098,1,NA,1
421033_421084_2_CKT,421033_MAHBOGAR_132,421084_BHOTHPUR_132,AC,132,132,47,-47,47,84,92,0.0038,0.0098,1,NA,1
421033_421084_3_CKT,421033_MAHBOGAR_132,421084_BHOTHPUR_132,AC,132,132,47,-47,47,84,92,0.0121,0.0304,1,NA,1
421033_421108_1_CKT,421033_MAHBOGAR_132,421108_BALNAGAR_132,AC,132,132,47,-47,47,84,92,0.0121,0.0304,1,NA,1
421034_421064_1_CKT,421034_MIRALUDA_132,421064_SURYAPET_132,AC,132,132,47,-47,47,84,92,0.0347,0.0905,1,NA,1
421034_421064_2_CKT,421034_MIRALUDA_132,421064_SURYAPET_132,AC,132,132,47,-47,47,84,92,0.0347,0.0905,1,NA,1
421034_421069_1_CKT,421034_MIRALUDA_132,421069_WADPALLI_132,AC,132,132,47,-47,47,84,92,0.0186,0.0472,1,NA,1
421034_421069_2_CKT,421034_MIRALUDA_132,421069_WADPALLI_132,AC,132,132,47,-47,47,84,92,0.0186,0.0472,1,NA,1
421034_421087_1_CKT,421034_MIRALUDA_132,421087_HUZRNGAR_132,AC,132,132,47,-47,47,84,92,0.0386,0.1004,1,NA,1
421034_421156_1_CKT,421034_MIRALUDA_132,421156_MADGULLI_132,AC,132,132,47,-47,47,84,92,0.0277,0.0719,1,NA,1
421034_421197_1_CKT,421034_MIRALUDA_132,421197_DCNCHRLA_132,AC,132,132,47,-47,47,84,92,0.0156,0.0415,1,NA,1
421034_421200_1_CKT,421034_MIRALUDA_132,421200_GNSHPHD_132,AC,132,132,47,-47,47,84,92,0,1e-04,1,NA,1
421035_421060_1_CKT,421035_MOULALI_132,421060_SHAURGAR_132,AC,132,132,47,-47,47,84,92,0.0137,0.0439,1,NA,1
421035_421081_1_CKT,421035_MOULALI_132,421081_GUNROCK_132,AC,132,132,47,-47,47,84,92,0.0094,0.0303,1,NA,1
421035_421123_1_CKT,421035_MOULALI_132,421123_CHIAKUDA_132,AC,132,132,47,-47,47,84,92,0.0044,0.0143,1,NA,1
421036_421051_1_CKT,421036_MANHEALA_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0307,0.0785,1,NA,1
421037_421057_1_CKT,421037_MANUGURU_132,421057_SCCMAYAL_132,AC,132,132,47,-47,47,84,92,0.0041,0.0108,1,NA,1
421037_421062_1_CKT,421037_MANUGURU_132,421062_STRMPTNM_132,AC,132,132,47,-47,47,84,92,0.0202,0.1022,1,NA,1
421038_421110_1_CKT,421038_MANHABAD_132,421110_TUKKAPUR_132,AC,132,132,47,-47,47,84,92,0.0562,0.1469,1,NA,1
421038_421127_1_CKT,421038_MANHABAD_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,0.022,0.0573,1,NA,1
421040_421062_1_CKT,421040_NAVBAATH_132,421062_STRMPTNM_132,AC,132,132,47,-47,47,84,92,0.0016,0.0082,1,NA,1
421040_421062_2_CKT,421040_NAVBAATH_132,421062_STRMPTNM_132,AC,132,132,47,-47,47,84,92,0.0016,0.0082,1,NA,1
421041_421095_1_CKT,421041_NEKKONDA_132,421095_WARANETA_132,AC,132,132,47,-47,47,84,92,0.0239,0.0622,1,NA,1
421041_421095_2_CKT,421041_NEKKONDA_132,421095_WARANETA_132,AC,132,132,47,-47,47,84,92,0.0239,0.0622,1,NA,1
421042_421128_1_CKT,421042_NALGONDA_132,421128_NALONDA1_132,AC,132,132,47,-47,47,84,92,1e-04,1e-04,1,NA,1
421042_421143_1_CKT,421042_NALGONDA_132,421143_HALIA_132,AC,132,132,47,-47,47,84,92,0.0376,0.0893,1,NA,1
421042_421156_1_CKT,421042_NALGONDA_132,421156_MADGULLI_132,AC,132,132,47,-47,47,84,92,0.0351,0.9097,1,NA,1
421043_421074_1_CKT,421043_NAGRJGAR_132,421074_NSR-LCNL_132,AC,132,132,47,-47,47,84,92,0.0147,0.0484,1,NA,1
421043_421143_1_CKT,421043_NAGRJGAR_132,421143_HALIA_132,AC,132,132,47,-47,47,84,92,0.0267,0.0635,1,NA,1
421044_421077_1_CKT,421044_NIZMABAD_132,421077_DICPALLY_132,AC,132,132,47,-47,47,84,92,0.0125,0.0319,1,NA,1
421044_421077_2_CKT,421044_NIZMABAD_132,421077_DICPALLY_132,AC,132,132,47,-47,47,84,92,0.0125,0.0319,1,NA,1
421044_421077_3_CKT,421044_NIZMABAD_132,421077_DICPALLY_132,AC,132,132,47,-47,47,84,92,0.0171,0.0446,1,NA,1
421044_421078_1_CKT,421044_NIZMABAD_132,421078_RENZAL_132,AC,132,132,47,-47,47,84,92,0.0246,0.0639,1,NA,1
421044_421092_1_CKT,421044_NIZMABAD_132,421092_NANDIPET_132,AC,132,132,47,-47,47,84,92,0.0295,0.0781,1,NA,1
421045_421051_1_CKT,421045_OPECNES_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0268,0.0686,1,NA,1
421046_421047_1_CKT,421046_POCAMADU_132,421047_PCHMPDPH_132,AC,132,132,47,-47,47,84,92,0.0028,0.0072,1,NA,1
421046_421051_1_CKT,421046_POCAMADU_132,421051_MALALLLI_132,AC,132,132,47,-47,47,84,92,0.0754,0.1764,1,NA,1
421046_421075_1_CKT,421046_POCAMADU_132,421075_NIRMAL_132,AC,132,132,47,-47,47,84,92,0.0125,0.032,1,NA,1
421046_421098_1_CKT,421046_POCAMADU_132,421098_KORUTLA_132,AC,132,132,47,-47,47,84,92,0.0381,0.0991,1,NA,1
421046_421121_1_CKT,421046_POCAMADU_132,421121_ARMUR_132,AC,132,132,47,-47,47,84,92,0.0436,0.0552,1,NA,1
421046_421155_1_CKT,421046_POCAMADU_132,421155_GODUR_132,AC,132,132,47,-47,47,84,92,0.0301,0.0782,1,NA,1
421046_421161_1_CKT,421046_POCAMADU_132,421161_MORTHAD_132,AC,132,132,47,-47,47,84,92,0.021,0.0545,1,NA,1
421050_421088_1_CKT,421050_R.CPURAM_132,421088_GACIBWLI_132,AC,132,132,47,-47,47,84,92,0.0056,0.0181,1,NA,1
421050_421088_2_CKT,421050_R.CPURAM_132,421088_GACIBWLI_132,AC,132,132,47,-47,47,84,92,0.0056,0.0181,1,NA,1
421050_421117_1_CKT,421050_R.CPURAM_132,421117_PASMYRAM_132,AC,132,132,47,-47,47,84,92,0.0102,0.0266,1,NA,1
421051_421054_1_CKT,421051_MALALLLI_132,421054_RAMGUTPC_132,AC,132,132,47,-47,47,84,92,3e-04,0.0034,1,NA,1
421051_421054_2_CKT,421051_MALALLLI_132,421054_RAMGUTPC_132,AC,132,132,47,-47,47,84,92,3e-04,0.0034,1,NA,1
421051_421055_1_CKT,421051_MALALLLI_132,421055_RAMGUM-B_132,AC,132,132,47,-47,47,84,92,0.0032,0.0084,1,NA,1
421051_421055_2_CKT,421051_MALALLLI_132,421055_RAMGUM-B_132,AC,132,132,47,-47,47,84,92,0.0032,0.0084,1,NA,1
421051_421099_1_CKT,421051_MALALLLI_132,421099_CHELPUR_132,AC,132,132,47,-47,47,84,92,0.067,0.164,1,NA,1
421051_421112_1_CKT,421051_MALALLLI_132,421112_SULANBAD_132,AC,132,132,47,-47,47,84,92,0.0318,0.0831,1,NA,1
421051_421142_1_CKT,421051_MALALLLI_132,421142_DARMARAM_132,AC,132,132,47,-47,47,84,92,0.0334,0.087,1,NA,1
421051_421158_1_CKT,421051_MALALLLI_132,421158_LUXETPET_132,AC,132,132,47,-47,47,84,92,0.0315,0.0821,1,NA,1
421052_421067_1_CKT,421052_RAGUNLLI_132,421067_WADEKLLY_132,AC,132,132,47,-47,47,84,92,0.0366,0.0954,1,NA,1
421052_421091_1_CKT,421052_RAGUNLLI_132,421091_MADKONDA_132,AC,132,132,47,-47,47,84,92,0.0393,0.1025,1,NA,1
421052_421119_1_CKT,421052_RAGUNLLI_132,421119_GHANPUR_132,AC,132,132,47,-47,47,84,92,0.0171,0.0448,1,NA,1
421052_421171_1_CKT,421052_RAGUNLLI_132,421171_DHAMAGAR_132,AC,132,132,47,-47,47,84,92,0.0297,0.0773,1,NA,1
421053_421103_1_CKT,421053_RAMNNETA_132,421103_NARATLLY_132,AC,132,132,47,-47,47,84,92,0.0142,0.0368,1,NA,1
421053_421103_2_CKT,421053_RAMNNETA_132,421103_NARATLLY_132,AC,132,132,47,-47,47,84,92,0.0142,0.0368,1,NA,1
421053_421130_1_CKT,421053_RAMNNETA_132,421130_CHOTUPAL_132,AC,132,132,47,-47,47,84,92,0.0208,0.0543,1,NA,1
421055_421070_1_CKT,421055_RAMGUM-B_132,421070_WARANGAL_132,AC,132,132,47,-47,47,84,92,0.0603,0.1939,1,NA,1
421056_421071_1_CKT,421056_SADSIPET_132,421071_YEDUMRAM_132,AC,132,132,47,-47,47,84,92,0.0237,0.0617,1,NA,1
421056_421072_1_CKT,421056_SADSIPET_132,421072_ZAHERBAD_132,AC,132,132,47,-47,47,84,92,0.0373,0.0969,1,NA,1
421056_421120_1_CKT,421056_SADSIPET_132,421120_SINGUR_132,AC,132,132,47,-47,47,84,92,0.02,0.0434,1,NA,1
421058_421062_1_CKT,421058_SCCSENAM_132,421062_STRMPTNM_132,AC,132,132,47,-47,47,84,92,0.0145,0.0377,1,NA,1
421059_421132_1_CKT,421059_SIDDIPET_132,421132_ELLNTNTA_132,AC,132,132,47,-47,47,84,92,0.0223,0.0581,1,NA,1
421059_421146_1_CKT,421059_SIDDIPET_132,421146_SHAIGRAM_132,AC,132,132,47,-47,47,84,92,0.0244,0.0635,1,NA,1
421059_421164_1_CKT,421059_SIDDIPET_132,421164_HABSIPUR_132,AC,132,132,47,-47,47,84,92,0.0213,0.0554,1,NA,1
421060_421076_1_CKT,421060_SHAURGAR_132,421076_MEDCHAL_132,AC,132,132,47,-47,47,84,92,0.0103,0.0265,1,NA,1
421060_421086_1_CKT,421060_SHAURGAR_132,421086_GUMADALA_132,AC,132,132,47,-47,47,84,92,0.027,0.0496,1,NA,1
421060_421102_1_CKT,421060_SHAURGAR_132,421102_SANTHGAR_132,AC,132,132,47,-47,47,84,92,0.0216,0.0249,1,NA,1
421060_421104_1_CKT,421060_SHAURGAR_132,421104_BHONGIR_132,AC,132,132,47,-47,47,84,92,0.0389,0.1207,1,NA,1
421060_421127_1_CKT,421060_SHAURGAR_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,0.011,0.0286,1,NA,1
421060_421139_1_CKT,421060_SHAURGAR_132,421139_IDPL_132,AC,132,132,47,-47,47,84,92,0.0227,0.0293,1,NA,1
421060_421159_1_CKT,421060_SHAURGAR_132,421159_NARSAPUR_132,AC,132,132,47,-47,47,84,92,0.0367,0.0755,1,NA,1
421062_421131_1_CKT,421062_STRMPTNM_132,421131_BADACLAM_132,AC,132,132,47,-47,47,84,92,0.0279,0.0725,1,NA,1
421062_421189_1_CKT,421062_STRMPTNM_132,421189_KOTAGRLY_132,AC,132,132,47,-47,47,84,92,0.013,0.0346,1,NA,1
421063_421126_1_CKT,421063_SIRCILLA_132,421126_MALLARAM_132,AC,132,132,47,-47,47,84,92,0.0157,0.0408,1,NA,1
421063_421140_1_CKT,421063_SIRCILLA_132,421140_YELARETA_132,AC,132,132,47,-47,47,84,92,0.0113,0.0292,1,NA,1
421065_421175_1_CKT,421065_SIVRALLY_132,421175_ASINAGAR_132,AC,132,132,47,-47,47,84,92,0.0039,0.0192,1,NA,1
421066_421109_1_CKT,421066_TANDUR_132,421109_KODANGAL_132,AC,132,132,47,-47,47,84,92,0.0185,0.0481,1,NA,1
421066_421168_1_CKT,421066_TANDUR_132,421168_PARIGI_132,AC,132,132,47,-47,47,84,92,0.0256,0.0963,1,NA,1
421067_421150_1_CKT,421067_WADEKLLY_132,421150_THUGATHY_132,AC,132,132,47,-47,47,84,92,0.0108,0.028,1,NA,1
421067_421171_1_CKT,421067_WADEKLLY_132,421171_DHAMAGAR_132,AC,132,132,47,-47,47,84,92,0.0144,0.0375,1,NA,1
421067_421192_1_CKT,421067_WADEKLLY_132,421192_PEDANRAM_132,AC,132,132,47,-47,47,84,92,0.026,0.0691,1,NA,1
421067_421198_1_CKT,421067_WADEKLLY_132,421198_VPLSNGRM_132,AC,132,132,47,-47,47,84,92,0.040964,0.097504,1,NA,1
421068_421084_1_CKT,421068_WANPATHY_132,421084_BHOTHPUR_132,AC,132,132,47,-47,47,84,92,0.004,0.0102,1,NA,1
421068_421084_2_CKT,421068_WANPATHY_132,421084_BHOTHPUR_132,AC,132,132,47,-47,47,84,92,0.004,0.0102,1,NA,1
421068_421157_1_CKT,421068_WANPATHY_132,421157_CHIAMOOR_132,AC,132,132,47,-47,47,84,92,0.0396,0.103,1,NA,1
421068_421191_2_CKT,421068_WANPATHY_132,421191_PANHAADU_132,AC,132,132,47,-47,47,84,92,0.0363,0.0944,1,NA,1
421068_421202_1_CKT,421068_WANPATHY_132,421202_THRMLPLY_132,AC,132,132,47,-47,47,84,92,0,1e-04,1,NA,1
421070_421091_1_CKT,421070_WARANGAL_132,421091_MADKONDA_132,AC,132,132,47,-47,47,84,92,0.0075,0.024,1,NA,1
421070_421177_1_CKT,421070_WARANGAL_132,421177_NARAMETA_132,AC,132,132,47,-47,47,84,92,0.0325,0.0845,1,NA,1
421070_421183_1_CKT,421070_WARANGAL_132,421183_JANGAON_132,AC,132,132,47,-47,47,84,92,0.0556,0.1447,1,NA,1
421071_421085_1_CKT,421071_YEDUMRAM_132,421085_CHEVELLA_132,AC,132,132,47,-47,47,84,92,0.0243,0.0626,1,NA,1
421074_421144_1_CKT,421074_NSR-LCNL_132,421144_KODNDPUR_132,AC,132,132,47,-47,47,84,92,0.0245,0.0794,1,NA,1
421075_421083_1_CKT,421075_NIRMAL_132,421083_BHAINSA_132,AC,132,132,47,-47,47,84,92,0.0392,0.102,1,NA,1
421075_421083_2_CKT,421075_NIRMAL_132,421083_BHAINSA_132,AC,132,132,47,-47,47,84,92,0.0392,0.102,1,NA,1
421075_421172_1_CKT,421075_NIRMAL_132,421172_ICHODA_132,AC,132,132,47,-47,47,84,92,0.0346,0.0921,1,NA,1
421076_421127_1_CKT,421076_MEDCHAL_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,6e-04,0.0016,1,NA,1
421077_421174_1_CKT,421077_DICPALLY_132,421174_JANKAPET_132,AC,132,132,47,-47,47,84,92,0.0263,0.0684,1,NA,1
421078_421096_1_CKT,421078_RENZAL_132,421096_JAKHORA_132,AC,132,132,47,-47,47,84,92,0.0286,0.076,1,NA,1
421078_421165_1_CKT,421078_RENZAL_132,421165_BODAN_132,AC,132,132,47,-47,47,84,92,0.013,0.0347,1,NA,1
421078_421170_1_CKT,421078_RENZAL_132,421170_BAGPALLI_132,AC,132,132,47,-47,47,84,92,0.0048,0.0123,1,NA,1
421078_421170_2_CKT,421078_RENZAL_132,421170_BAGPALLI_132,AC,132,132,47,-47,47,84,92,0.0048,0.0123,1,NA,1
421078_421174_1_CKT,421078_RENZAL_132,421174_JANKAPET_132,AC,132,132,47,-47,47,84,92,0.0108,0.0281,1,NA,1
421079_421101_1_CKT,421079_NIZMSGAR_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0202,0.0501,1,NA,1
421079_421101_2_CKT,421079_NIZMSGAR_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0202,0.0501,1,NA,1
421079_421101_3_CKT,421079_NIZMSGAR_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0202,0.0501,1,NA,1
421079_421166_1_CKT,421079_NIZMSGAR_132,421166_BONUWADA_132,AC,132,132,47,-47,47,84,92,0.0243,0.0645,1,NA,1
421080_421101_1_CKT,421080_KOUIPLLI_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0166,0.0411,1,NA,1
421080_421101_2_CKT,421080_KOUIPLLI_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0166,0.0411,1,NA,1
421080_421159_1_CKT,421080_KOUIPLLI_132,421159_NARSAPUR_132,AC,132,132,47,-47,47,84,92,0.0207,0.0426,1,NA,1
421081_421127_1_CKT,421081_GUNROCK_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,0.0127,0.0337,1,NA,1
421082_421177_1_CKT,421082_AYYGALLI_132,421177_NARAMETA_132,AC,132,132,47,-47,47,84,92,0.0583,0.0152,1,NA,1
421084_421108_1_CKT,421084_BHOTHPUR_132,421108_BALNAGAR_132,AC,132,132,47,-47,47,84,92,0.0223,0.0556,1,NA,1
421084_421116_1_CKT,421084_BHOTHPUR_132,421116_PUTAPHAD_132,AC,132,132,47,-47,47,84,92,0.035,0.0914,1,NA,1
421084_421116_2_CKT,421084_BHOTHPUR_132,421116_PUTAPHAD_132,AC,132,132,47,-47,47,84,92,0.035,0.0914,1,NA,1
421084_421154_1_CKT,421084_BHOTHPUR_132,421154_MARRIKAL_132,AC,132,132,47,-47,47,84,92,0.0363,0.0945,1,NA,1
421085_421168_1_CKT,421085_CHEVELLA_132,421168_PARIGI_132,AC,132,132,47,-47,47,84,92,0.0276,0.112,1,NA,1
421086_421101_1_CKT,421086_GUMADALA_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0459,0.1138,1,NA,1
421086_421127_1_CKT,421086_GUMADALA_132,421127_MEDCHAL1_132,AC,132,132,47,-47,47,84,92,0.0195,0.0507,1,NA,1
421087_421178_1_CKT,421087_HUZRNGAR_132,421178_SEEAPRAM_132,AC,132,132,47,-47,47,84,92,0.026,0.0691,1,NA,1
421088_421133_1_CKT,421088_GACIBWLI_132,421133_MADAPUR_132,AC,132,132,47,-47,47,84,92,0.0058,0.0187,1,NA,1
421089_421147_1_CKT,421089_MAKTHAL_132,421147_MADDUR_132,AC,132,132,47,-47,47,84,92,0.0409,0.1065,1,NA,1
421089_421191_2_CKT,421089_MAKTHAL_132,421191_PANHAADU_132,AC,132,132,47,-47,47,84,92,0.0363,0.0944,1,NA,1
421090_421101_1_CKT,421090_MEDAK_132,421101_MINPUR_132,AC,132,132,47,-47,47,84,92,0.0169,0.044,1,NA,1
